loan_id,age,employment_status,tenure_months,annual_income,residence_type,dependents,credit_score,delinquencies_12m,inquiries_6m,revolving_utilization,total_open_accounts,months_since_last_delinquency,loan_amount,term_months,interest_rate,installment_amount,purpose,months_on_book,current_balance,missed_payments_3m,days_past_due,payment_to_income_ratio,unemployment_rate,inflation_rate,cash_rate_proxy,region,region_risk_index,default_12m,lgd,ead,ecl_true
17124,51,Employed,30,59980.0,Rent,0,641,1,3,0.28187064603555323,7,10,18471.0,36,0.1051710612969399,600.5,Debt Consolidation,20,8209.33,2,44,0.12014004668222741,7.545990291242314,4.002067691817609,3.0,Remote,1.18,0,0.6337490641255116,8209.33,652.4222818126468
17125,35,Employed,114,83869.0,Mortgage,2,654,1,1,0.15861607955055274,13,13,29653.0,60,0.09286605372186466,619.68,Debt Consolidation,2,28664.57,0,0,0.08866398788586963,5.306894012269697,4.825243877145467,3.5701634327847516,Inner Metro,0.95,1,0.6645977095758233,28664.57,2184.547075532123
17126,32,Employed,31,74475.0,Mortgage,1,685,0,0,0.10105129744959533,8,79,20156.0,60,0.06118678992456324,390.79,Car,34,8734.27,0,0,0.06296717019133938,3.6785521688404232,3.6520476554881305,3.9542976772425704,Regional,1.08,0,0.6160793136776141,8734.27,294.36878432970605
17127,49,Self-employed,41,36717.0,Mortgage,1,684,0,0,0.1914528747715571,10,68,10609.0,24,0.10629034310560015,492.64,Car,22,884.08,0,0,0.16100661818776044,4.921703938229346,3.806476630400869,5.08169964746849,Inner Metro,0.95,0,0.6275610698046736,884.08,25.671714458268056
17128,58,Employed,94,40215.0,Own,2,740,0,1,0.24473300974095177,3,84,10853.0,48,0.07959287134531787,264.75,Debt Consolidation,26,4974.29,0,0,0.07900037299515106,3.449298802512593,4.476680750679202,5.978925050182188,Outer Metro,1.0,0,0.6098724205828502,4974.29,84.54467980478503
17129,23,Employed,60,19140.0,Own,5,655,0,0,0.37718267814735196,9,57,5013.0,60,0.10524879966743378,107.81,Other,56,334.2,0,0,0.06759247648902822,4.440122248811423,2.9803017540464807,4.895787143276623,Inner Metro,0.95,0,0.6175895013467948,334.2,18.062524486148057
17130,52,Employed,28,29224.0,Mortgage,1,610,1,1,0.4572892747750228,10,13,10567.0,36,0.11309279937909167,347.5,Debt Consolidation,32,1174.11,0,0,0.14269093895428414,5.938902729690733,4.933673398423513,3.338890214974941,Inner Metro,0.95,0,0.6340257316863963,1174.11,202.46740615423943
17131,24,Self-employed,44,37621.0,Rent,1,678,0,2,0.12408435853919043,3,46,12714.0,72,0.09524549846097297,232.5,Debt Consolidation,5,11831.08,0,0,0.07416070811514845,6.833485058370384,3.685775966975975,4.304989348221914,Regional,1.08,0,0.6187674687833161,11831.08,780.5395328293066
17132,39,Employed,31,46042.0,Rent,2,669,0,1,0.22502769873984557,9,69,8677.0,72,0.10010951466645468,160.8,Other,15,6869.29,0,0,0.041909560835758655,6.496823164372218,3.769306628501383,3.582832976075153,Inner Metro,0.95,1,0.6343017771362462,6869.29,272.7806551655195
17133,54,Self-employed,44,21769.0,Rent,2,728,0,1,0.11620349351123813,3,65,5759.0,48,0.08345230098560408,141.53,Car,13,4199.27,1,18,0.07801736414166935,5.074148262634631,4.114620620180784,4.2592143233903625,Regional,1.08,0,0.621210988622406,4199.27,84.69505912885093
17134,27,Employed,25,69647.0,Rent,2,627,2,1,0.22795003076518505,10,0,20689.0,48,0.11008404466557876,534.8,Home Improvement,56,1034.45,0,0,0.09214467241948683,5.884066712297845,5.080535142635329,3.588573248029807,Inner Metro,0.95,0,0.6284322991414356,1034.45,102.96247821242468
17135,28,Employed,114,57161.0,Mortgage,0,673,0,0,0.42696291443650314,11,63,9633.0,48,0.11769708986049889,252.59,Medical,52,481.65,0,0,0.05302706390720946,6.170207631256236,2.0,4.144099215437796,Inner Metro,0.95,0,0.640582696126925,481.65,28.103929796894555
17136,52,Self-employed,76,68311.0,Own,1,726,0,3,0.1990337249325151,8,49,15637.0,36,0.10305031187872814,506.8,Other,30,2606.17,0,0,0.08902812138601397,7.899672198731832,2.3522807702851867,3.67992613069295,Regional,1.08,0,0.5537644495462113,2606.17,125.26377137115954
17137,18,Employed,12,30566.0,Mortgage,0,623,1,0,0.34889092171863584,6,17,3998.0,48,0.11552472620526742,104.41,Medical,28,1665.83,0,0,0.04099064319832494,4.475229662791495,5.334562470343716,6.557597773636779,Outer Metro,1.0,0,0.6231277887820567,1665.83,140.37097674511043
17138,54,Employed,126,81771.0,Mortgage,0,732,0,2,0.1945418931004475,10,51,22107.0,60,0.1081361117387035,478.61,Debt Consolidation,22,14001.1,0,0,0.07023663646035881,7.0112693172054446,4.635192296921924,4.915895510356083,Inner Metro,0.95,0,0.5777234405980565,14001.1,588.1345185151142
17139,23,Employed,52,90565.0,Rent,2,542,2,0,0.5587079388287814,7,9,13214.0,72,0.08996871781330203,238.17,Debt Consolidation,36,6607.0,1,34,0.031557886600783965,3.8895534346567526,3.4272346336525263,3.638709092424703,Outer Metro,1.0,1,0.7142260956631483,6607.0,1755.9860315505439
17140,42,Employed,49,57782.0,Mortgage,0,720,0,2,0.34809471863534164,5,82,7250.0,36,0.10739938389129378,236.46,Medical,54,362.5,0,0,0.049107334464019936,6.6159244660121885,4.088463703417722,4.467662268956941,Inner Metro,0.95,0,0.6289269142518926,362.5,24.781199157439225
17141,23,Self-employed,50,27380.0,Rent,1,604,0,2,0.4120010362954532,7,78,3254.0,60,0.10982914627592263,70.72,Car,36,1301.6,0,0,0.030994886778670565,4.4552140349878275,4.776118265350908,6.269146316987799,Regional,1.08,0,0.6216118100835236,1301.6,99.68674607244796
17142,37,Employed,46,40077.0,Mortgage,1,616,1,2,0.2579510891100558,10,4,5873.0,36,0.10010976732002472,189.54,Car,46,293.65,0,0,0.056752750954412755,4.379522496773625,6.018964059178332,5.374593506652472,Inner Metro,0.95,0,0.6266918474756056,293.65,36.47640696732181
17143,31,Employed,87,44755.0,Own,0,552,1,2,0.775576508247615,9,14,14670.0,60,0.11883837918914604,325.47,Debt Consolidation,39,5134.5,0,0,0.08726712099206793,4.858420508527246,3.454686709864391,4.346504868306416,Outer Metro,1.0,0,0.6876902424142263,5134.5,1798.5594271124683
17144,33,Employed,32,42738.0,Own,0,674,0,0,0.17565742078862862,8,92,5700.0,36,0.08455820381901555,179.82,Debt Consolidation,53,285.0,1,32,0.05048996209462305,4.268807597515269,5.712270382533772,3.9487633494317227,Inner Metro,0.95,0,0.6220962652203809,285.0,8.743001777262988
17145,28,Unemployed,6,23204.0,Own,0,599,1,2,0.5557291521172535,11,4,4054.0,48,0.13085919945891833,108.93,Car,34,1182.42,1,15,0.056333390794690574,5.711266052821505,4.738206051511839,4.837966255240723,Outer Metro,1.0,1,0.7062475233327185,1182.42,344.73030002670794
17146,41,Self-employed,58,42791.0,Own,3,612,1,1,0.4663323233040821,13,8,9593.0,24,0.1181606331004891,450.75,Medical,33,479.65,1,22,0.1264050851814634,6.671849970613187,2.79915251799207,3.987492226626683,Regional,1.08,1,0.6781657197967598,479.65,135.8725370738015
17147,33,Self-employed,33,28645.0,Mortgage,3,696,0,1,0.33591003866301355,7,53,8489.0,48,0.08358732982292119,208.67,Debt Consolidation,24,4244.5,0,0,0.0874163030197242,3.0,3.210072802536091,5.668149003335311,Regional,1.08,0,0.5604329146917617,4244.5,128.24050345531742
17148,45,Employed,60,75422.0,Mortgage,4,617,0,1,0.409867281315913,9,23,14118.0,60,0.1323966204004547,322.96,Other,12,11294.4,0,0,0.051384476677892386,4.990477130120733,5.572272421914493,7.0,Inner Metro,0.95,1,0.6418291677511385,11294.4,1606.791906260202
17149,41,Employed,64,52713.0,Mortgage,1,442,4,0,0.6504165212134259,2,17,17794.0,36,0.1204368761408053,591.39,Home Improvement,27,4448.5,1,25,0.1346286494792556,3.8961261366904782,5.838874157677802,4.700776191090625,Inner Metro,0.95,0,0.6788114453534305,4448.5,1718.1995465984903
17150,37,Employed,22,100485.0,Mortgage,0,692,1,1,0.10087789159198413,7,11,26592.0,48,0.1003498093140791,674.89,Home Improvement,15,18282.0,0,0,0.08059590983728915,6.2860989196469275,3.936249700979238,4.617436834854728,Inner Metro,0.95,0,0.6329207457376888,18282.0,884.8015930677801
17151,43,Employed,41,65803.0,Rent,1,562,2,2,0.4512218225025928,9,5,13011.0,60,0.1423293199517792,304.32,Car,23,8023.45,1,28,0.05549655790769418,6.904483270199218,5.430386331898332,3.332987278602812,Regional,1.08,1,0.6889641350759952,8023.45,2679.3688845490396
17152,39,Self-employed,12,51241.0,Rent,0,657,0,1,0.20004754539849295,9,57,10409.0,36,0.10947240793704877,340.52,Debt Consolidation,18,5204.5,1,31,0.07974551628578677,4.990429212644948,4.46058081678051,6.071095238718078,Inner Metro,0.95,0,0.6236464112773997,5204.5,215.2732728084075
17153,18,Unemployed,15,22258.0,Mortgage,1,644,0,1,0.31193416723889744,3,48,2951.0,36,0.10106721934687353,95.37,Debt Consolidation,15,1721.42,0,0,0.05141701860005392,4.3560350261473335,3.9131285401969675,5.0682981991036336,Outer Metro,1.0,0,0.6483395429185745,1721.42,111.9344989838955
17154,42,Employed,18,40441.0,Own,1,759,0,1,0.21672280347349918,10,35,3872.0,36,0.05,116.05,Other,24,1290.67,0,0,0.0344353502633466,3.2617552021241543,4.246503237435234,3.0,Inner Metro,0.95,0,0.5425545843183676,1290.67,26.271092493113468
17155,32,Student,36,43596.0,Mortgage,1,679,1,0,0.3200217762094365,9,0,5909.0,48,0.12858507482146997,158.11,Other,36,1477.25,0,0,0.04352050646848335,7.538548057624471,2.1873033822660135,4.87749774266805,Remote,1.18,1,0.6895508027646547,1477.25,131.0234790984007
17156,27,Employed,21,31651.0,Own,0,737,0,1,0.21397903715657607,7,65,4083.0,48,0.11216058780082175,105.96,Home Improvement,46,204.15,1,28,0.04017313828946952,6.78271633889674,3.6476299645927734,4.5074739768222525,Outer Metro,1.0,0,0.5915012768666148,204.15,3.998488006430149
17157,25,Employed,104,98137.0,Mortgage,1,729,0,2,0.2501113132070168,10,65,29037.0,60,0.06258846622752551,564.87,Car,54,2903.7,0,0,0.06907119638872189,3.0,3.3165903380616433,4.666114113500243,Outer Metro,1.0,0,0.6176812685064978,2903.7,36.69564331594282
17158,29,Unemployed,9,18000.0,Rent,1,612,0,0,0.4386914133131101,11,62,3462.0,72,0.13810636828857017,70.99,Car,41,1490.58,0,0,0.04732666666666666,5.986568985413187,5.302629543446639,4.117371945423629,Regional,1.08,0,0.655305861048064,1490.58,197.9021991918159
17159,44,Employed,37,60619.0,Own,2,710,0,1,0.4515409184217374,3,67,8471.0,72,0.09301485879535773,153.96,Car,20,6117.94,0,0,0.030477573038156357,3.865437834906225,4.3239871264116525,4.633138592308302,Remote,1.18,0,0.6130703589909009,6117.94,157.8422604999022
17160,18,Employed,52,21787.0,Own,1,534,1,2,0.6769277859886946,10,13,4511.0,60,0.10359578533153133,96.65,Car,51,676.65,1,24,0.05323357965759398,4.589768039116923,3.692051342160738,3.450829716190617,Outer Metro,1.0,0,0.676980231950772,676.65,279.50909615445147
17161,44,Unemployed,9,18000.0,Mortgage,1,666,0,2,0.3248870152399633,8,76,2400.0,36,0.08082836041451551,75.3,Debt Consolidation,4,2133.33,0,0,0.0502,3.7018290768987074,5.447237413990024,4.624435704449144,Regional,1.08,0,0.6471551997741091,2133.33,115.4958495052324
17162,23,Self-employed,58,61608.0,Own,2,607,0,1,0.4807453688145314,7,50,5608.0,48,0.10724893595451744,144.19,Medical,41,817.83,1,26,0.02808531359563693,3.0,2.0349442850459702,5.338848231613349,Outer Metro,1.0,0,0.5924760712643596,817.83,44.98322453668173
17163,38,Employed,29,109988.0,Rent,2,663,0,0,0.4553637364775479,9,40,11917.0,48,0.09854713726494277,301.42,Car,12,8937.75,0,0,0.032885769356657095,5.145296692185124,2.760470631047699,4.33751043586166,Inner Metro,0.95,0,0.644800974050297,8937.75,390.27363848028824
17164,58,Unemployed,22,19396.0,Own,1,732,0,1,0.02777783610358118,11,59,4974.0,36,0.10881974813375322,162.56,Home Improvement,44,248.7,0,0,0.10057331408537844,7.47449497222046,5.643238240250414,3.8168638747671975,Inner Metro,0.95,0,0.5771522222295814,248.7,22.780024564076427
17165,42,Employed,73,29836.0,Rent,2,697,0,1,0.26418834496368787,13,84,3028.0,72,0.07877774319739667,52.91,Car,18,2271.0,0,0,0.021280332484247214,4.088757326492903,4.834275397644461,5.955208396956206,Outer Metro,1.0,0,0.6259835251382102,2271.0,72.97171460558285
17166,32,Student,27,18000.0,Mortgage,0,642,1,3,0.11175448134697492,1,0,4703.0,72,0.11489073304596031,90.7,Car,52,1306.39,1,30,0.06046666666666667,6.269581389797256,2.0,5.667441089757984,Outer Metro,1.0,0,0.6857737699945964,1306.39,100.84659207989596
17167,19,Self-employed,88,60889.0,Rent,2,558,3,4,0.5048377796842384,3,7,16490.0,36,0.14164544803522686,564.91,Car,2,15573.89,0,0,0.11133242457586756,6.4579520966471495,4.2835613839125894,3.4905703269607513,Inner Metro,0.95,0,0.7229710104302403,15573.89,7121.101435312694
17168,41,Unemployed,4,18000.0,Rent,0,653,2,2,0.25602020704365047,9,14,3020.0,36,0.12295566341592809,100.73,Other,43,151.0,0,0,0.06715333333333334,6.066099888258543,2.3530118576468553,4.11649669542326,Inner Metro,0.95,0,0.7155852638167677,151.0,19.668297321431947
17169,29,Employed,59,44230.0,Mortgage,1,648,0,3,0.27636918432047913,8,72,5416.0,60,0.11014416281414874,117.8,Car,54,541.6,0,0,0.03196020800361745,7.595748824207515,3.4460554520511746,4.563476367823639,Outer Metro,1.0,0,0.5817137168712638,541.6,43.60305579889976
17170,30,Employed,99,38977.0,Mortgage,3,570,3,1,0.424700291928067,5,0,7093.0,24,0.13699638830404923,339.55,Debt Consolidation,5,5615.29,0,0,0.1045385740308387,6.346248525751217,4.59511236767897,4.821441080723385,Inner Metro,0.95,0,0.6537642803381768,5615.29,1961.1535143208744
17171,62,Unemployed,13,18000.0,Own,0,760,0,1,0.022545354602437315,10,56,4115.0,36,0.12053643131612535,136.78,Other,2,3886.39,0,0,0.09118666666666667,7.365585904346914,3.9558589461964346,5.159437354599227,Outer Metro,1.0,0,0.6116162092880885,3886.39,300.00033866619117
17172,37,Employed,35,108795.0,Mortgage,0,593,2,1,0.33756773133370827,7,9,38348.0,24,0.09626838859962968,1762.97,Debt Consolidation,32,1917.4,0,0,0.19445415690059287,3.823520227947305,3.9103841642657833,4.231909004869667,Outer Metro,1.0,0,0.652582769226357,1917.4,248.26248672707118
17173,27,Employed,46,63076.0,Own,2,590,2,1,0.20063555420575224,6,8,14065.0,72,0.11513709104958805,271.43,Car,37,6837.15,1,29,0.0516386581267043,6.094429573435975,2.9296832620015327,3.584940356982403,Inner Metro,0.95,0,0.5912169806755057,6837.15,808.031063902026
17174,35,Employed,12,57281.0,Rent,2,724,0,2,0.15668013600270103,6,76,12377.0,60,0.09599760725747444,260.54,Debt Consolidation,27,6807.35,0,0,0.05458144934620555,7.013079172554484,5.499897388502335,4.801920921760891,Inner Metro,0.95,0,0.6079161968972412,6807.35,764.9172390577767
17175,28,Employed,19,59838.0,Mortgage,1,729,0,1,0.45880634839236223,10,69,15214.0,48,0.0817551524254186,372.67,Debt Consolidation,3,14263.12,0,0,0.0747357866238845,4.273597013272355,4.64565128827057,3.796029820219224,Inner Metro,0.95,0,0.6065553446663944,14263.12,273.69767518708727
17176,35,Employed,38,36650.0,Mortgage,0,629,0,2,0.2845759374110431,4,40,9230.0,24,0.07801898636004813,416.61,Medical,50,461.5,2,64,0.13640709413369714,3.0,2.9533748059150584,5.116059321395947,Inner Metro,0.95,0,0.6079443595987307,461.5,16.119255121229088
17177,32,Self-employed,45,60187.0,Rent,1,597,0,2,0.236153966888631,8,46,21468.0,60,0.08448033819651087,439.91,Debt Consolidation,43,6082.6,0,0,0.087708641400967,3.679196705488547,4.159030598904595,5.079012539097109,Outer Metro,1.0,0,0.5712535206605536,6082.6,202.94958110963472
17178,41,Employed,49,60007.0,Rent,0,622,0,0,0.4204216004567453,10,60,11643.0,36,0.11904884956520685,386.19,Debt Consolidation,11,8085.42,0,0,0.07722898995117236,4.330276969211447,3.597205275770227,6.319440805991137,Outer Metro,1.0,1,0.6338559247943827,8085.42,460.11457555248364
17179,33,Employed,134,49373.0,Own,1,762,0,2,0.2549521092079243,5,36,9389.0,60,0.12170479113542103,209.66,Other,20,6259.33,0,0,0.05095740586960484,5.873418136686775,3.287716939946863,5.866286877538471,Regional,1.08,0,0.5394988494006319,6259.33,147.33415115081817
17180,54,Employed,18,44359.0,Own,2,730,0,3,0.38303693655130555,12,72,9768.0,36,0.08886515402776737,310.1,Medical,4,8682.67,0,0,0.08388827520908948,4.52027819662891,4.187678563991075,5.219552683614682,Inner Metro,0.95,0,0.5673760856977001,8682.67,291.576243253271
17181,50,Employed,17,24762.0,Rent,3,637,1,0,0.4157513512231501,9,5,2885.0,72,0.10713360844943406,54.49,Debt Consolidation,17,2203.82,2,40,0.026406590743881755,5.203744314622534,6.1736699534662804,4.171525796320598,Outer Metro,1.0,1,0.642629636709522,2203.82,259.16365159836283
17182,29,Employed,56,59394.0,Mortgage,1,721,0,3,0.29050166038253833,9,24,14214.0,36,0.07992456868008065,445.37,Home Improvement,59,710.7,0,0,0.08998282654813618,4.474800226879645,2.872787783780484,3.7031278362317726,Inner Metro,0.95,0,0.612566695170939,710.7,17.20396642785878
17183,32,Employed,98,71003.0,Own,4,566,2,2,0.5240526356760016,7,20,20801.0,24,0.12860709082270114,987.56,Car,49,1040.05,0,0,0.1669044969930848,5.045749488062558,4.73108275791858,5.610863283105272,Regional,1.08,0,0.6857394499631039,1040.05,285.8845610906094
17184,28,Employed,62,34006.0,Rent,0,585,2,2,0.4600101554349222,7,21,10319.0,36,0.12520442406737856,345.31,Home Improvement,37,515.95,0,0,0.12185261424454508,5.1205304391729625,5.111794675259091,4.946192413437741,Inner Metro,0.95,0,0.6927850054615046,515.95,104.36966063345595
17185,39,Employed,6,45701.0,Rent,1,697,0,0,0.2561617605921769,10,82,7742.0,36,0.07040899439092421,239.2,Car,45,387.1,0,0,0.06280825364871666,4.4411472652425035,4.634454738097186,3.7457903041920275,Outer Metro,1.0,0,0.6457894721179407,387.1,9.772622006279855
17186,47,Unemployed,26,18000.0,Own,0,678,1,2,0.3805376702346611,9,0,2016.0,36,0.14244708412316856,69.14,Other,5,1736.0,0,0,0.04609333333333333,6.185505016190687,5.186587820161681,4.689052345339218,Outer Metro,1.0,0,0.6988959384706014,1736.0,198.6344250307842
17187,36,Employed,46,22852.0,Own,2,664,0,1,0.5568287295154523,10,69,4210.0,60,0.14607091067930975,99.29,Debt Consolidation,34,1824.33,0,0,0.05213898127078593,6.856378145664494,3.910867062616146,4.372726829128043,Inner Metro,0.95,1,0.6612861854536192,1824.33,196.26012411579933
17188,53,Unemployed,17,38201.0,Mortgage,0,620,1,2,0.5019140710508674,13,12,4485.0,48,0.113176446708393,116.61,Other,44,373.75,2,58,0.03663045470013874,3.821354980082952,4.638905152703596,4.227466525157103,Remote,1.18,1,0.7097682096491309,373.75,105.68909765349129
17189,46,Unemployed,15,18000.0,Rent,3,585,1,0,0.7136206741786165,10,11,2809.0,72,0.14065004298237171,57.98,Debt Consolidation,5,2613.93,0,0,0.03865333333333333,5.460779200125219,4.159656699236021,4.673307987227678,Inner Metro,0.95,0,0.7274283014470191,2613.93,1293.094482098379
17190,46,Employed,18,40143.0,Own,1,675,0,3,0.35291196631796007,8,63,9362.0,24,0.06813929921177372,418.37,Debt Consolidation,0,9362.0,1,27,0.1250638965697631,3.4845645371668725,2.3318063620942513,3.9039262821133724,Inner Metro,0.95,0,0.6184336879321601,9362.0,286.63527838040994
17191,53,Employed,28,39733.0,Own,0,681,0,0,0.46975161460108483,8,42,14308.0,36,0.06445851820273833,438.17,Home Improvement,49,715.4,0,0,0.13233433166385625,3.0967300663738047,2.6467661905543665,3.3363715046995566,Outer Metro,1.0,0,0.5696709019647529,715.4,14.935695436687054
17192,40,Employed,50,59943.0,Rent,1,645,0,1,0.5832049794586394,8,51,17263.0,36,0.13823417589360984,588.53,Car,40,863.15,0,0,0.11781792703067914,6.443850319284304,5.371261609511407,6.398694155880751,Outer Metro,1.0,0,0.6424976043641311,863.15,96.53236707512339
17193,43,Employed,44,52288.0,Mortgage,3,675,1,0,0.4773321030958607,5,7,16469.0,60,0.13440100380926756,378.44,Debt Consolidation,53,1921.38,1,27,0.08685128518971849,7.608886797763037,3.4031200489145026,4.327951220862254,Inner Metro,0.95,0,0.6815631097940413,1921.38,408.89800751736624
17194,42,Self-employed,40,45559.0,Mortgage,2,681,1,1,0.4280957796176687,5,9,8936.0,24,0.12447811191751786,422.52,Debt Consolidation,34,446.8,0,0,0.11128953664479026,4.805961956827415,3.5779552389093636,5.13368905564781,Inner Metro,0.95,1,0.7134071432928972,446.8,42.86377412666042
17195,37,Employed,23,81640.0,Mortgage,1,664,0,1,0.3067026290570809,5,66,21569.0,60,0.115894629858641,475.33,Car,12,17255.2,0,0,0.0698672219500245,7.399956768744649,4.9949339881735035,3.0,Inner Metro,0.95,1,0.5944282265077822,17255.2,1602.4758487771635
17196,30,Employed,19,48631.0,Rent,2,683,0,1,0.5396420160454256,9,87,10198.0,36,0.08050431030385824,319.81,Car,10,7365.22,0,0,0.07891509530957619,4.42215967246172,3.8400616674218684,3.184046248492877,Regional,1.08,0,0.6614273013630373,7365.22,505.2582041115165
